ssc_code,"suburb","urban_area",postcode,"state","state_name","type","local_goverment_area","statistic_area",elevation,population,median_income,sqkm,lat,lng,"timezone"
20320,"Branxholme","",3302,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",116,351,32656,279.882,-37.84311,141.79107,"Australia/Melbourne"
21546,"Lyons","",3304,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",46,29,39624,50.259,-38.00000,141.48021,"Australia/Melbourne"
21199,"Hotspur","",3303,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",99,45,24804,213.382,-37.94702,141.55351,"Australia/Melbourne"
20747,"Digby","",3309,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",127,124,24232,113.668,-37.81347,141.53178,"Australia/Melbourne"
21844,"Myamyn","",3304,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",132,73,22100,61.630,-38.00633,141.72024,"Australia/Melbourne"
22797,"Winnap","",3304,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",75,20,37700,106.156,-37.90703,141.38547,"Australia/Melbourne"
21431,"Lake Mundi","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",85,29,46800,400.935,-37.48741,141.10240,"Australia/Melbourne"
21338,"Killara","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",184,8,16900,187.759,-37.75708,141.40699,"Australia/Melbourne"
21647,"Merino","",3310,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",145,253,24128,97.555,-37.73472,141.54153,"Australia/Melbourne"
20808,"Dunrobin","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",70,73,29432,45.238,-37.51849,141.38175,"Australia/Melbourne"
20637,"Corndale","",3311,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",127,33,26728,144.314,-37.53007,141.25097,"Australia/Melbourne"
21861,"Nangeela","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",116,14,27300,55.152,-37.48038,141.34245,"Australia/Melbourne"
22662,"Wando Vale","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",222,104,34528,108.026,-37.48756,141.49778,"Australia/Melbourne"
20480,"Carapook","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",256,70,25324,74.359,-37.51444,141.54336,"Australia/Melbourne"
21870,"Nareen","",3315,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",262,93,42848,217.731,-37.38378,141.54753,"Australia/Melbourne"
22661,"Wando Bridge","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",167,48,23400,65.870,-37.44249,141.42316,"Australia/Melbourne"
20338,"Brimboal","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",227,4,44200,27.244,-37.39461,141.40755,"Australia/Melbourne"
22698,"Warrock","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",160,28,29848,83.298,-37.43057,141.29050,"Australia/Melbourne"
20736,"Dergholm","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",125,43,23400,288.564,-37.34073,141.20054,"Australia/Melbourne"
20543,"Chetwynd","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",182,86,21112,280.521,-37.30181,141.38927,"Australia/Melbourne"
21083,"Grassdale","",3302,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",124,18,55224,144.836,-37.82017,141.64128,"Australia/Melbourne"
22410,"Tahara West","",3310,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",126,21,37700,25.650,-37.73739,141.63396,"Australia/Melbourne"
22219,"Sandford","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",81,144,23192,89.662,-37.64792,141.44615,"Australia/Melbourne"
21162,"Henty","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",118,60,31148,60.599,-37.65203,141.52990,"Australia/Melbourne"
20574,"Clover Flat","",3315,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",65,17,18200,16.683,-37.60838,141.55515,"Australia/Melbourne"
21819,"Muntham","",3315,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",107,31,20228,25.647,-37.57429,141.54808,"Australia/Melbourne"
20100,"Bahgallah","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",78,35,37024,97.016,-37.69548,141.33855,"Australia/Melbourne"
21502,"Lindsay","",3312,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",80,7,29900,68.129,-37.60382,141.07658,"Australia/Melbourne"
22408,"Tahara","",3301,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",131,36,30836,73.013,-37.74123,141.71732,"Australia/Melbourne"
22028,"Paschendale","",3315,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",151,30,25220,28.026,-37.65995,141.60253,"Australia/Melbourne"
22409,"Tahara Bridge","",3315,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",125,20,55224,26.707,-37.68216,141.65040,"Australia/Melbourne"
22098,"Portland","Portland",3305,"VIC","Victoria","Urban locality","Glenelg (Shire)","Rest of VIC",24,9712,27040,32.500,-38.36341,141.60851,"Australia/Melbourne"
20814,"Dutton Way","",3305,"VIC","Victoria","Rural locality","Glenelg (Shire)","Rest of VIC",8,116,29224,0.803,-38.29124,141.63135,"Australia/Melbourne"
21115,"Haddon","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",394,1194,32604,34.282,-37.58846,143.69933,"Australia/Melbourne"
21935,"Nintingbool","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",411,173,35100,1.898,-37.60953,143.72032,"Australia/Melbourne"
22288,"Smythesdale","Corangamite - Golden Plains",3351,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",380,1032,32396,40.922,-37.64485,143.67506,"Australia/Melbourne"
22192,"Ross Creek","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",419,1153,33644,40.382,-37.64767,143.76782,"Australia/Melbourne"
21127,"Happy Valley","",3360,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",329,85,27300,20.235,-37.72663,143.59647,"Australia/Melbourne"
20468,"Cape Clear","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",264,125,23712,30.322,-37.77818,143.61999,"Australia/Melbourne"
20866,"Enfield","Corangamite - Golden Plains",3352,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",429,538,29692,98.537,-37.75310,143.78841,"Australia/Melbourne"
22337,"Staffordshire Reef","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",415,45,24856,18.795,-37.73368,143.68886,"Australia/Melbourne"
21505,"Linton","Corangamite - Golden Plains",3360,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",352,580,23452,64.958,-37.69019,143.55291,"Australia/Melbourne"
22230,"Scarsdale","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",385,744,27872,66.443,-37.67831,143.67610,"Australia/Melbourne"
22782,"Willowvale","",3360,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",239,7,24232,33.198,-37.85462,143.46553,"Australia/Melbourne"
22070,"Pitfield","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",229,48,21424,25.571,-37.82863,143.59644,"Australia/Melbourne"
22649,"Wallinduc","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",192,37,27924,90.705,-37.87269,143.51845,"Australia/Melbourne"
21865,"Napoleons","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",391,553,29744,46.181,-37.69024,143.79936,"Australia/Melbourne"
20452,"Cambrian Hill","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",400,251,36556,10.565,-37.63708,143.81909,"Australia/Melbourne"
21925,"Newtown","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",344,122,21164,12.375,-37.69917,143.66409,"Australia/Melbourne"
22312,"Springdallah","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",292,26,29848,5.777,-37.74887,143.63114,"Australia/Melbourne"
22059,"Piggoreet","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",335,37,22880,10.512,-37.72324,143.63781,"Australia/Melbourne"
20218,"Berringa","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",320,167,20644,37.662,-37.77136,143.67874,"Australia/Melbourne"
20735,"Dereel","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",355,533,22568,59.022,-37.82592,143.75186,"Australia/Melbourne"
20961,"Garibaldi","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",384,123,21788,11.750,-37.73074,143.85854,"Australia/Melbourne"
21099,"Grenville","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",372,99,24856,59.166,-37.75767,143.88504,"Australia/Melbourne"
21217,"Illabarook","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",253,32,18200,21.996,-37.82500,143.65225,"Australia/Melbourne"
22180,"Rokewood Junction","",3351,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",259,32,26936,28.572,-37.85125,143.69003,"Australia/Melbourne"
21585,"Mannibadar","",3360,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",278,80,35464,107.049,-37.77426,143.51442,"Australia/Melbourne"
22071,"Pittong","",3360,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",327,15,47788,61.872,-37.67551,143.47824,"Australia/Melbourne"
20132,"Bannockburn","Corangamite - Golden Plains",3331,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",96,5283,36608,82.726,-38.04904,144.15811,"Australia/Melbourne"
20809,"Durdidwarrah","",3342,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",363,9,24648,17.651,-37.82269,144.18958,"Australia/Melbourne"
21645,"Meredith","",3333,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",323,788,30888,210.839,-37.86712,144.03814,"Australia/Melbourne"
22467,"Teesdale","Corangamite - Golden Plains",3328,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",108,1721,34632,60.759,-38.02231,144.05516,"Australia/Melbourne"
20634,"Corindhap","",3352,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",297,132,24752,31.630,-37.86479,143.75743,"Australia/Melbourne"
22179,"Rokewood","",3330,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",179,217,27404,186.744,-37.92637,143.74933,"Australia/Melbourne"
21487,"Lethbridge","Corangamite - Golden Plains",3332,"VIC","Victoria","Urban locality","Golden Plains (Shire)","Rest of VIC",206,1014,31512,88.324,-37.95034,144.09011,"Australia/Melbourne"
21225,"Inverleigh","",3321,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",92,1474,38792,210.479,-38.10844,144.00329,"Australia/Melbourne"
22261,"Shelford","",3329,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",180,253,28288,178.156,-37.96628,143.93991,"Australia/Melbourne"
20127,"Bamganie","",3333,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",205,37,35048,30.912,-37.93957,143.99541,"Australia/Melbourne"
22257,"She Oaks","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",239,107,40404,22.092,-37.89608,144.15229,"Australia/Melbourne"
20041,"Anakie","",3213,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",130,690,35308,181.123,-37.94427,144.27904,"Australia/Melbourne"
22345,"Steiglitz","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",271,53,25324,42.934,-37.86669,144.19134,"Australia/Melbourne"
22205,"Russells Bridge","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",68,67,38636,11.665,-38.00700,144.18226,"Australia/Melbourne"
22350,"Stonehaven","",3218,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",62,81,36140,27.650,-38.12252,144.22534,"Australia/Melbourne"
21823,"Murgheboluc","",3218,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",69,131,36504,33.608,-38.10025,144.14182,"Australia/Melbourne"
20983,"Gheringhap","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",77,155,26624,28.624,-38.07588,144.22963,"Australia/Melbourne"
20164,"Batesford","",3213,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",28,952,37336,14.305,-38.08873,144.27869,"Australia/Melbourne"
21613,"Maude","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",195,223,34164,35.652,-37.94497,144.19063,"Australia/Melbourne"
22389,"Sutherlands Creek","",3331,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",124,108,48516,40.365,-38.01257,144.22008,"Australia/Melbourne"
20156,"Barunah Park","",3329,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",144,27,24648,85.535,-38.01319,143.82296,"Australia/Melbourne"
21168,"Hesse","",3321,"VIC","Victoria","Rural locality","Golden Plains (Shire)","Rest of VIC",116,19,56316,54.310,-38.08444,143.88669,"Australia/Melbourne"
20207,"Bendigo","Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",225,5512,34164,5.394,-36.75620,144.28015,"Australia/Melbourne"
21525,"Long Gully","Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",238,3383,24960,3.478,-36.74377,144.25748,"Australia/Melbourne"
21951,"North Bendigo","Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",218,4059,29952,4.192,-36.73733,144.27886,"Australia/Melbourne"
21051,"Golden Square","Maiden Gully - Kangaroo Flats",3555,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",234,8820,31564,8.490,-36.77500,144.25141,"Australia/Melbourne"
22740,"West Bendigo","Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",251,375,27300,1.956,-36.75153,144.24908,"Australia/Melbourne"
21232,"Ironbark","Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",254,1095,30628,0.921,-36.75511,144.26399,"Australia/Melbourne"
20817,"Eaglehawk","Eaglehawk",3556,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",213,5691,28288,14.566,-36.70812,144.26456,"Australia/Melbourne"
20442,"California Gully","Eaglehawk",3556,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",245,4363,25792,3.711,-36.72860,144.26003,"Australia/Melbourne"
21241,"Jackass Flat","Eaglehawk",3556,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",226,1141,35776,3.752,-36.71695,144.28591,"Australia/Melbourne"
22213,"Sailors Gully","Eaglehawk",3556,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",218,711,25376,4.137,-36.70559,144.23258,"Australia/Melbourne"
20822,"East Bendigo","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",217,2092,32084,9.514,-36.74190,144.31881,"Australia/Melbourne"
22362,"Strathdale","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",246,5663,32500,3.519,-36.76685,144.31576,"Australia/Melbourne"
21318,"Kennington","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",267,5649,30472,4.015,-36.77474,144.30241,"Australia/Melbourne"
20925,"Flora Hill","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",264,3955,25688,2.936,-36.78252,144.29600,"Australia/Melbourne"
22309,"Spring Gully","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",259,3000,34736,7.835,-36.79967,144.28598,"Australia/Melbourne"
22122,"Quarry Hill","East Bendigo",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",257,2339,38532,2.432,-36.77545,144.27970,"Australia/Melbourne"
21048,"Golden Gully","Maiden Gully - Kangaroo Flats",3555,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",270,211,34008,3.216,-36.79261,144.26510,"Australia/Melbourne"
21285,"Kangaroo Flat","Maiden Gully - Kangaroo Flats",3555,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",265,10394,28028,18.142,-36.80627,144.24300,"Australia/Melbourne"
21271,"Junortoun","Bendigo - Surrounds",3551,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",214,3201,36972,21.409,-36.77696,144.35985,"Australia/Melbourne"
22365,"Strathfieldsaye","",3551,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",201,5428,39572,30.080,-36.80415,144.36316,"Australia/Melbourne"
21210,"Huntly","Ascot - White Hills",3551,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",177,2379,36764,43.781,-36.66012,144.31757,"Australia/Melbourne"
22753,"Whipstick","",3556,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",203,10,24648,22.383,-36.65203,144.27099,"Australia/Melbourne"
22755,"White Hills","Ascot - White Hills",3550,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",199,3219,29796,6.584,-36.72392,144.30268,"Australia/Melbourne"
20873,"Epsom","Ascot - White Hills",3551,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",191,4325,37908,7.385,-36.70132,144.31290,"Australia/Melbourne"
22727,"Wellsford","",3551,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",194,126,33436,54.659,-36.72360,144.37683,"Australia/Melbourne"
20073,"Ascot","Ascot - White Hills",3551,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",204,1968,35464,10.552,-36.70738,144.33408,"Australia/Melbourne"
20098,"Bagshot","",3551,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",163,288,35412,38.803,-36.65389,144.39057,"Australia/Melbourne"
21211,"Huntly North","",3551,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",179,43,32760,47.193,-36.58787,144.33302,"Australia/Melbourne"
22831,"Woodvale","",3556,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",161,449,29172,75.973,-36.66273,144.19051,"Australia/Melbourne"
20818,"Eaglehawk North","",3556,"VIC","Victoria","Rural locality","Greater Bendigo (City)","Rest of VIC",237,5,18148,5.986,-36.68996,144.25873,"Australia/Melbourne"
21564,"Maiden Gully","Maiden Gully - Kangaroo Flats",3551,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",228,4992,37492,40.085,-36.75617,144.20774,"Australia/Melbourne"
20234,"Big Hill","Maiden Gully - Kangaroo Flats",3555,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",316,261,41028,11.066,-36.83476,144.23000,"Australia/Melbourne"
21601,"Marong","Bendigo - Surrounds",3515,"VIC","Victoria","Urban locality","Greater Bendigo (City)","Rest of VIC",194,1416,37596,76.130,-36.75381,144.09962,"Australia/Melbourne"
